ID,Name,Length (miles),Ascent (ft),Descent (ft),Dogs,Features,Ratings,Difficulty,State
7002616,confluence-trail,1.7,12.0,472.0,Unknown,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[4.5, 2]",Easy/Intermediate,CA
7044528,coast-to-crest-trail,27.6,3311.0,3625.0,No Dogs,"['Wildflowers', 'Wildlife']","[4.5, 2]",Intermediate,CA
7036614,south-yuba-trail-edwards-crossing-to-purdon-crossing,4.4,538.0,783.0,Unknown,"['River/Creek', 'Views']","[4.5, 2]",Difficult,CA
7023207,south-fork-american-river-trail,11.7,1652.0,1397.0,Unknown,"['River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.2, 5]",Intermediate,CA
7047949,dave-moore-nature-trail,1.1,103.0,102.0,Leashed,"['River/Creek', 'Views', 'Wildflowers']","[4.5, 2]",Easy/Intermediate,CA
7035251,scotts-flat-lake-trail,5.1,197.0,824.0,Unknown,['Lake'],"[4.3, 3]",Easy/Intermediate,CA
7022108,quarry-trail,5.6,710.0,655.0,Leashed,"['Birding', 'River/Creek', 'Swimming', 'Views']","[3.7, 7]",Easy/Intermediate,CA
7037135,deer-creek-tribute-trail,4.8,171.0,424.0,Unknown,['River/Creek'],"[4.0, 3]",Easy/Intermediate,CA
7044724,euchre-bar-trail,3.4,390.0,1759.0,Off-leash,"['River/Creek', 'Swimming']","[4.0, 2]",Intermediate/Difficult,CA
7023671,gem-lake-trail,3.6,695.0,42.0,Leashed,"['Birding', 'Fall Colors', 'Lake', 'River/Creek', 'Swimming', 'Wildflowers', 'Wildlife']","[5.0, 6]",Intermediate,CA
7007570,grand-canyon-of-the-tuolumne,16.5,3905.0,2624.0,No Dogs,"['Swimming', 'Views', 'Waterfall', 'Wildlife']","[5.0, 5]",Intermediate/Difficult,CA
7021574,lewis-creek-trail,2.9,905.0,118.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Spring', 'Swimming', 'Waterfall']","[4.7, 10]",Intermediate,CA
7010873,cucamonga-peak-trail-7w04,7.4,2989.0,1314.0,Leashed,"['Views', 'Waterfall']","[4.6, 15]",Intermediate/Difficult,CA
7010865,mt-baldy-trail-7w12,5.4,5390.0,0.0,Leashed,"['River/Creek', 'Views', 'Wildlife']","[4.5, 17]",Intermediate/Difficult,CA
7022126,icehouse-canyon-trail-7w07a,3.5,2573.0,8.0,Leashed,"['Birding', 'Fall Colors', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife']","[4.4, 16]",Intermediate/Difficult,CA
7021622,don-mullally-trail,5.5,1291.0,1297.0,Leashed,"['Birding', 'River/Creek', 'Spring', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 3]",Intermediate/Difficult,CA
7053214,falls-trail,0.7,333.0,6.0,Leashed,['Waterfall'],"[5.0, 2]",Easy/Intermediate,CA
7009467,pct-highway-15-to-agua-dulce,112.4,20065.0,20514.0,Leashed,"['Birding', 'Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,CA
7005240,west-ridge-trail,2.6,614.0,77.0,Leashed,['Views'],"[4.7, 6]",Easy/Intermediate,CA
7045673,barrett-stoddard-truck-trail,5.9,962.0,1018.0,Unknown,['Views'],"[5.0, 1]",Intermediate,CA
7030892,ken-burton-trail,2.3,30.0,1115.0,Leashed,['-none-'],"[5.0, 1]",Intermediate/Difficult,CA
7038341,lizard-trail,1.2,9.0,333.0,Unknown,"['Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Easy/Intermediate,CA
7042357,chumash-trail-simi,2.7,30.0,1116.0,Leashed,"['Fall Colors', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 1]",Intermediate,CA
7038186,old-emerald-trail,0.7,0.0,419.0,Unknown,"['Views', 'Wildlife']","[5.0, 1]",Easy/Intermediate,CA
7030899,telegraph-peak-trail-7w06a,0.3,125.0,18.0,Leashed,['Views'],"[5.0, 1]",Intermediate,CA
7034429,gale-motorway,1.1,549.0,11.0,Leashed,"['Views', 'Wildlife']","[5.0, 1]",Difficult,CA
7062384,laguna-ridge-trail,1.3,72.0,730.0,No Dogs,"['Birding', 'Views', 'Wildlife']","[5.0, 1]",Intermediate/Difficult,CA
7006852,devils-backbone-trail-7w05,3.1,2184.0,11.0,Leashed,"['Views', 'Wildflowers']","[4.3, 13]",Intermediate/Difficult,CA
7023785,red-rock-canyon-trail,0.6,192.0,0.0,No Dogs,['Wildlife'],"[4.6, 8]",Easy/Intermediate,CA
7019048,big-horn-mine-trail,1.9,445.0,160.0,Leashed,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[4.5, 8]",Easy/Intermediate,CA
7005178,pacific-crest-trail-cloudburst-to-cooper-canyon,3.8,208.0,1531.0,No Dogs,"['River/Creek', 'Views']","[4.7, 3]",Intermediate,CA
7041389,buck-gully-trail,2.0,315.0,3.0,Unknown,['-none-'],"[4.7, 3]",Easy/Intermediate,CA
7011796,lost-coast-trail,27.3,1840.0,1820.0,Off-leash,"['Fall Colors', 'River/Creek', 'Views', 'Wildflowers', 'Wildlife']","[4.6, 12]",Intermediate,CA
7029683,patricks-point-rim-trail,1.7,153.0,148.0,No Dogs,"['Birding', 'Views', 'Wildflowers', 'Wildlife']","[5.0, 3]",Easy/Intermediate,CA
7029691,kortum-trail,3.6,356.0,249.0,No Dogs,"['Views', 'Wildflowers']","[4.8, 6]",Easy/Intermediate,CA
7017269,fern-canyon-loop-trail,0.7,206.0,198.0,No Dogs,"['River/Creek', 'Views']","[4.5, 11]",Easy/Intermediate,CA
7017235,tall-trees-trail,2.5,57.0,787.0,No Dogs,"['River/Creek', 'Views']","[4.5, 12]",Easy/Intermediate,CA
7017373,coastal-trail-south,9.8,152.0,210.0,Unknown,"['Birding', 'River/Creek', 'Views', 'Wildlife']","[5.0, 2]",Easy/Intermediate,CA
7029696,mendocino-headlands-coastal-trail,2.5,78.0,97.0,Unknown,['Views'],"[5.0, 1]",Easy,CA
7049218,beith-creek-loop,3.0,745.0,611.0,Leashed,"['River/Creek', 'Waterfall']","[5.0, 1]",Intermediate,CA
7030582,hammond-trail,5.5,187.0,194.0,Leashed,"['Birding', 'Views', 'Wildlife']","[5.0, 1]",Easy/Intermediate,CA
7038605,point-st-george-trail,1.4,78.0,83.0,Unknown,"['Birding', 'Views', 'Wildflowers']","[5.0, 1]",Easy,CA
7049664,arcata-ridge-trail-sunny-brae-section,1.1,464.0,3.0,Leashed,['River/Creek'],"[5.0, 1]",Intermediate,CA
7025820,blackberry-trail,1.5,47.0,69.0,Unknown,"['Birding', 'River/Creek']","[5.0, 1]",Easy,CA
7018675,pioneer-nature-trail,0.9,138.0,90.0,Unknown,['Views'],"[5.0, 1]",Easy,CA
7032932,stump-beach-trail,1.6,10.0,659.0,No Dogs,['-none-'],"[5.0, 1]",Intermediate,CA
7049246,panorama-court-connector-trail,0.4,55.0,128.0,Leashed,['-none-'],"[5.0, 1]",Intermediate,CA
7020869,south-gerstle-trail,0.9,241.0,13.0,Unknown,['Views'],"[5.0, 1]",Intermediate,CA
7049099,scarf-nature-fitness-trail,0.4,101.0,32.0,Unknown,['River/Creek'],"[5.0, 1]",Easy,CA
7029954,klamath-beach-trail,0.2,0.0,92.0,Leashed,"['Birding', 'River/Creek', 'Wildlife']","[5.0, 1]",Easy/Intermediate,CA
7049266,downhill-trail,0.3,0.0,221.0,Leashed,['-none-'],"[5.0, 1]",Intermediate/Difficult,CA
7018829,janes-creek-road-11,1.5,472.0,122.0,Unknown,['-none-'],"[5.0, 1]",Intermediate,CA
